x1;x2;clase
-3.209721365;0.909124092;0
0.216101079;3.368297297;0
-0.16840001;-5.580697755;0
-3.720070007;-1.300572911;0
-0.698674659;3.683496223;0
-4.049918641;1.080738423;0
1.527456367;1.657311737;0
0.524890221;0.545819527;0
-2.430275582;-2.024989706;0
-2.284306204;-2.81181718;0
-3.282435255;0.520736262;0
1.734894624;0.684088089;0
0.402305546;1.469665606;0
0.602901941;2.78109083;0
-1.006030307;-1.122888877;0
-4.452181012;1.955618192;0
5.6864995;-0.615559163;0
0.340895272;-2.668499602;0
-0.712348628;2.75594965;0
2.519375535;-3.388714914;0
2.506056438;-1.036346664;0
-2.334832061;1.486713875;0
-0.525827932;-3.217702789;0
-5.687259965;-0.184005464;0
-0.380611654;3.231662717;0
-0.668501143;2.892371082;0
-0.762794221;1.325870166;0
-3.063901616;0.487305582;0
0.378760227;1.192704669;0
-1.243250632;-2.033003991;0
2.402977203;3.749411101;0
2.190656666;3.362120292;0
-0.913134535;-1.275760235;0
1.433155842;-1.920540315;0
0.110028904;1.682656616;0
1.557449458;1.59347617;0
-2.948980852;0.498292056;0
0.778777765;2.170265317;0
-1.539290288;-2.052022203;0
2.754075733;-2.993997394;0
0.903115573;1.830925775;0
-1.106193428;2.190517915;0
1.133203133;-4.165163286;0
-0.078030637;1.776286025;0
-1.757337541;3.421129257;0
-1.23553429;5.032470652;0
0.785195112;3.182408495;0
2.115996094;-1.246794772;0
-4.938539207;-3.072662387;0
-0.471223846;0.215377659;0
-0.844076277;0.476384747;0
2.543898728;-1.069934638;0
-0.424121616;2.673314223;0
2.746036525;0.527146573;0
3.579614994;-3.114191933;0
5.010824809;0.721152673;0
1.943343245;1.370513661;0
-2.172885536;1.55763135;0
-0.271501964;1.490083382;0
1.250191503;2.832368016;0
-3.737348462;-3.252754702;0
-2.170126251;-0.119530894;0
0.224383004;2.105697198;0
3.093326437;1.309449459;0
-0.726844748;0.080808882;0
-1.366827696;-3.244701809;0
0.272977555;-0.753810483;0
-1.590381218;-1.373074085;0
0.35416625;-1.063185995;0
0.086830459;-0.644970885;0
4.824499804;-0.28456544;0
-1.186998641;-1.433275836;0
1.226758061;-1.497935614;0
3.068289305;-2.419546489;0
2.259228444;1.61761251;0
1.0011971;1.935620179;0
-1.684462364;-1.120794186;0
-2.018329688;-3.003271797;0
-1.824891427;1.408076916;0
-0.033371309;0.448929639;0
-4.106071111;-0.257728478;0
0.563204483;0.235654417;0
0.20916394;5.921150563;0
1.694805046;-0.071527412;0
0.738580766;3.086483793;0
-0.259100998;-3.032001787;0
-4.131474744;0.6036633;0
2.436086617;-0.811886619;0
-0.186683394;0.333232772;0
-2.652633779;3.325715716;0
-4.506628549;0.456541627;1
2.391920168;3.061078811;1
2.390322917;-2.216969082;1
-2.873909367;-0.648699012;1
2.891973591;9.687036973;1
4.134867823;1.861165433;1
8.64372612;-4.290542009;1
3.583820016;9.713764218;1
-2.65319833;9.552035468;1
3.244223445;2.937330929;1
3.341459709;-2.393523651;1
-0.211698123;-0.447775918;1
6.383117347;0.048105287;1
5.282167305;1.489813852;1
6.245905662;2.605614716;1
1.685800051;3.392908723;1
0.055532554;2.65547062;1
1.749711793;-1.205237014;1
9.996087196;5.795012485;1
-1.624586423;1.666455048;1
-1.102090174;3.788041131;1
-3.230267845;0.674909017;1
1.251036856;-1.690768146;1
1.284656136;7.432881424;1
3.893784565;-0.480819221;1
2.314580753;0.53611344;1
1.567474435;6.394613393;1
3.39006654;14.52514896;1
-3.661648972;4.400804891;1
3.332493304;-0.786750056;1
-2.500339272;5.265754983;1
0.255887419;1.130156184;1
-2.33180124;4.160086653;1
-2.343536426;1.003730765;1
-0.065669875;1.810850527;1
8.321053775;0.656675509;1
3.970532667;1.081088368;1
1.583437225;3.810885111;1
3.061902544;3.418340309;1
5.778569891;-1.251063078;1
-3.203646416;1.033274493;1
4.068689356;6.689145167;1
0.259043662;10.07458417;1
-2.209306011;2.652635822;1
-2.758209486;5.267564993;1
3.372443831;1.392111035;1
-2.670135483;4.631635564;1
8.593942062;-0.068298571;1
-2.114590405;4.619601049;1
2.484178271;3.875552013;1
6.645672097;0.261526506;1
4.124877871;1.443264741;1
5.538642146;0.659295593;1
2.682272822;7.650413893;1
2.994456209;-1.205267575;1
0.815312695;6.960981983;1
-2.211088771;3.713054579;1
2.195059743;5.598535189;1
-0.698486735;2.694605989;1
1.398601946;-1.548132468;1
1.691194006;-0.066201146;1
2.247078596;1.547833534;1
3.104536602;0.151312998;1
7.487625141;0.125713885;1
7.244159592;7.174909239;1
-0.566500696;4.200172119;1
3.188290637;-4.507395369;1
-1.733489428;3.754460198;1
2.723479256;2.199777004;1
-0.928013539;4.86011078;1
-3.888822893;1.989905751;1
0.251396863;2.687116296;1
2.450384646;0.20799708;1
2.004367175;4.943400162;1
0.891712396;0.32651924;1
0.67839726;-5.703182371;1
-0.639336867;5.013888264;1
0.598292634;0.237383208;1
-0.275217125;-2.117981548;1
1.894784299;2.553250719;1
5.289509376;0.145525679;1
2.105479523;3.70888622;1
5.793392715;3.628071505;1
7.474919639;1.457886289;1
-1.929034554;6.123632828;1
1.631479657;0.13323615;1
12.94425282;2.962256245;1
5.074770191;4.96268109;1
-0.219883502;-3.679631986;1
3.517813211;4.687293276;1
