x1;x2;clase
-0.090724238;1.352686654;0
0.307485079;3.313177699;0
-3.349699797;-1.180619723;0
-0.331658844;-0.541109918;0
1.187364934;-0.361601965;0
2.415226174;-0.207619378;0
-1.042821618;-1.766241709;0
0.582789739;2.375958938;0
0.480733017;1.045467183;0
2.692782295;0.059921469;0
2.829769885;-1.18344686;0
-0.81637983;-1.82814221;0
2.027205488;-0.823051569;0
0.024485424;0.846802458;0
1.080702116;-0.826506235;0
-1.257662574;1.659771645;0
-0.050263617;-2.36729649;0
-0.186336531;0.749608127;0
-2.439782444;-0.225657777;0
2.216425887;1.257962791;0
0.814604584;-2.666321379;0
-1.307075972;-0.336060641;0
-1.474389623;0.071743225;0
0.797172079;1.345689102;0
-1.428219101;2.241953562;0
-0.88576564;0.581084463;0
-0.463560315;1.221945517;0
1.30323335;-0.863826678;0
0.873896023;1.280724529;0
1.62694654;1.643345342;0
-0.138505706;-1.498800102;0
-0.486654389;0.509345879;0
1.037423193;-0.88760765;0
0.308926224;0.604248684;0
-0.47655578;-3.283674584;0
-0.198605761;-0.039818171;0
3.137618527;-0.689000676;0
-1.295337737;1.565963142;0
1.191268311;0.30039729;0
1.689466316;-1.665092925;0
-0.832343545;-0.775401505;0
-3.287779787;-1.276697433;0
0.978400883;-0.585358114;0
0.185366015;0.264133214;0
-1.748090645;-0.530339313;0
1.172807585;-1.193130238;0
0.744804174;1.4887352;0
1.304898083;-0.979311888;0
0.38055355;-1.542437292;0
1.298284006;-0.049601234;0
0.101127698;-0.27552763;0
-2.49909981;2.005692266;0
-2.180666116;0.309063427;0
-1.693137959;0.532744725;0
0.988308399;0.305431008;0
1.296998815;-1.815387114;0
2.60304349;0.817066014;0
1.00063687;-1.532037968;0
0.270190768;-2.690322126;0
-2.022598415;1.434872499;0
0.473836735;-1.99974943;0
-0.332987028;-0.218558076;0
-2.456990204;-0.832775646;0
0.730242309;-0.256625729;0
0.034816719;1.076984006;0
0.086234883;0.079361576;0
-0.145328837;-0.344109895;0
-2.42086148;0.723537443;0
1.073087285;0.415270755;0
2.310558141;1.737253177;0
-1.052389737;-0.239055102;0
-0.458360508;0.984723166;0
-1.397956177;-0.145697535;0
-1.069438109;-0.027806131;0
1.659314594;-0.008453067;0
-0.561042515;-2.329730834;0
1.078752164;1.931111447;0
1.563926926;1.611038816;0
-0.288025628;-2.550179697;0
0.775992759;-0.677549549;0
1.254631249;-1.022791788;0
2.546603882;3.55208704;0
0.252003909;-0.223491641;0
0.054999076;-0.265041637;0
3.597228542;-1.297953352;0
0.579168621;-0.02333392;0
-2.969581484;-0.610601012;0
1.632101472;0.934304342;0
-0.773224513;-1.559801484;0
-1.42017794;0.377057994;0
-4.506628549;0.456541627;1
2.391920168;3.061078811;1
2.390322917;-2.216969082;1
-2.873909367;-0.648699012;1
2.891973591;9.687036973;1
4.134867823;1.861165433;1
8.64372612;-4.290542009;1
3.583820016;9.713764218;1
-2.65319833;9.552035468;1
3.244223445;2.937330929;1
3.341459709;-2.393523651;1
-0.211698123;-0.447775918;1
6.383117347;0.048105287;1
5.282167305;1.489813852;1
6.245905662;2.605614716;1
1.685800051;3.392908723;1
0.055532554;2.65547062;1
1.749711793;-1.205237014;1
9.996087196;5.795012485;1
-1.624586423;1.666455048;1
-1.102090174;3.788041131;1
-3.230267845;0.674909017;1
1.251036856;-1.690768146;1
1.284656136;7.432881424;1
3.893784565;-0.480819221;1
2.314580753;0.53611344;1
1.567474435;6.394613393;1
3.39006654;14.52514896;1
-3.661648972;4.400804891;1
3.332493304;-0.786750056;1
-2.500339272;5.265754983;1
0.255887419;1.130156184;1
-2.33180124;4.160086653;1
-2.343536426;1.003730765;1
-0.065669875;1.810850527;1
8.321053775;0.656675509;1
3.970532667;1.081088368;1
1.583437225;3.810885111;1
3.061902544;3.418340309;1
5.778569891;-1.251063078;1
-3.203646416;1.033274493;1
4.068689356;6.689145167;1
0.259043662;10.07458417;1
-2.209306011;2.652635822;1
-2.758209486;5.267564993;1
3.372443831;1.392111035;1
-2.670135483;4.631635564;1
8.593942062;-0.068298571;1
-2.114590405;4.619601049;1
2.484178271;3.875552013;1
6.645672097;0.261526506;1
4.124877871;1.443264741;1
5.538642146;0.659295593;1
2.682272822;7.650413893;1
2.994456209;-1.205267575;1
0.815312695;6.960981983;1
-2.211088771;3.713054579;1
2.195059743;5.598535189;1
-0.698486735;2.694605989;1
1.398601946;-1.548132468;1
1.691194006;-0.066201146;1
2.247078596;1.547833534;1
3.104536602;0.151312998;1
7.487625141;0.125713885;1
7.244159592;7.174909239;1
-0.566500696;4.200172119;1
3.188290637;-4.507395369;1
-1.733489428;3.754460198;1
2.723479256;2.199777004;1
-0.928013539;4.86011078;1
-3.888822893;1.989905751;1
0.251396863;2.687116296;1
2.450384646;0.20799708;1
2.004367175;4.943400162;1
0.891712396;0.32651924;1
0.67839726;-5.703182371;1
-0.639336867;5.013888264;1
0.598292634;0.237383208;1
-0.275217125;-2.117981548;1
1.894784299;2.553250719;1
5.289509376;0.145525679;1
2.105479523;3.70888622;1
5.793392715;3.628071505;1
7.474919639;1.457886289;1
-1.929034554;6.123632828;1
1.631479657;0.13323615;1
12.94425282;2.962256245;1
5.074770191;4.96268109;1
-0.219883502;-3.679631986;1
3.517813211;4.687293276;1
