x1;x2;clase
-0.96310379;2.073974055;0
1.973945003;1.605258204;0
4.430553994;1.855530361;0
1.30642836;-1.447439316;0
-1.405446839;3.049298348;0
-2.639273402;1.007433605;0
-0.375493759;1.23921824;0
0.586132795;-1.422284349;0
1.347907878;0.02951955;0
-0.945366976;-0.061589149;0
0.85484662;0.132876728;0
-1.827847463;-3.33626028;0
-0.43429391;-1.501949616;0
-0.145815407;3.798777223;0
-0.244663455;-5.690235248;0
2.901009782;0.228202975;0
4.051363107;2.144372488;0
0.842096394;3.608143146;0
0.40627967;2.409757703;0
-2.842847398;-0.179554509;0
1.080477289;0.888067027;0
1.158805176;1.647226749;0
1.217998633;3.063783595;0
-0.267123293;3.144352399;0
-3.500769122;3.823172768;0
-0.739620106;-1.103868482;0
-0.107201714;0.073261422;0
-1.712502408;-1.122553674;0
1.373340024;0.490636706;0
-1.309941639;0.510391671;0
-0.818019108;-0.350593852;0
-0.571425809;1.147428089;0
-0.938388372;1.184608769;0
-0.147388819;3.686079128;0
1.995029897;-1.981836429;0
-1.217489344;-2.557059553;0
-1.046098536;-0.939604879;0
2.438066534;3.077306884;0
-0.996281225;-0.513453017;0
-1.552551313;-0.190467527;0
-3.719363781;1.560867584;0
2.33202654;1.543869991;0
-6.190064071;0.027463349;0
-2.238407351;1.919495149;0
-1.829933108;-1.685825275;0
0.723169206;-0.39386166;0
-2.649703961;2.704534881;0
-1.07503919;-0.730873147;0
1.15224361;-0.090842893;0
0.279388083;-2.146689029;0
2.920835228;-0.281568731;0
0.342172394;-0.966710273;0
0.897667961;2.115434696;0
2.145451659;-0.166221295;0
0.132821727;1.246211385;0
2.820615825;-1.843639973;0
1.525750379;2.742560162;0
-0.262452331;-0.504514184;0
3.063892219;2.109443559;0
3.328933258;-1.422241493;0
1.719389405;-1.04314329;0
-1.366300611;2.057878676;0
-1.621784295;2.743181069;0
-1.070738153;-2.807602013;0
-0.580750025;-1.404000553;0
-3.630333195;0.689984859;0
-1.296097119;-0.506221832;0
0.34010134;-0.509187901;0
1.892837778;-1.758921;0
0.295469815;3.429289913;0
1.729652026;1.876682122;0
-4.901357082;-0.502521933;0
1.122829002;-5.225052481;0
-3.549848231;-2.116962862;0
1.363102712;-1.63331192;0
4.073596671;1.827054889;0
-1.675742988;-2.839513189;0
-1.337173594;0.975752973;0
1.470739382;-1.649283523;0
2.785239658;-0.953255165;0
1.310059982;-0.633766968;0
2.667404063;-3.036930009;0
0.660128156;-1.290406178;0
1.005051337;-2.900330413;0
-0.94017221;-0.020451826;0
-2.190608063;0.217491588;0
1.900484555;-2.418436491;0
0.400032572;-0.29570397;0
0.275051237;-0.819768447;0
-0.013013101;0.970145194;0
-4.506628549;0.456541627;1
2.391920168;3.061078811;1
2.390322917;-2.216969082;1
-2.873909367;-0.648699012;1
2.891973591;9.687036973;1
4.134867823;1.861165433;1
8.64372612;-4.290542009;1
3.583820016;9.713764218;1
-2.65319833;9.552035468;1
3.244223445;2.937330929;1
3.341459709;-2.393523651;1
-0.211698123;-0.447775918;1
6.383117347;0.048105287;1
5.282167305;1.489813852;1
6.245905662;2.605614716;1
1.685800051;3.392908723;1
0.055532554;2.65547062;1
1.749711793;-1.205237014;1
9.996087196;5.795012485;1
-1.624586423;1.666455048;1
-1.102090174;3.788041131;1
-3.230267845;0.674909017;1
1.251036856;-1.690768146;1
1.284656136;7.432881424;1
3.893784565;-0.480819221;1
2.314580753;0.53611344;1
1.567474435;6.394613393;1
3.39006654;14.52514896;1
-3.661648972;4.400804891;1
3.332493304;-0.786750056;1
-2.500339272;5.265754983;1
0.255887419;1.130156184;1
-2.33180124;4.160086653;1
-2.343536426;1.003730765;1
-0.065669875;1.810850527;1
8.321053775;0.656675509;1
3.970532667;1.081088368;1
1.583437225;3.810885111;1
3.061902544;3.418340309;1
5.778569891;-1.251063078;1
-3.203646416;1.033274493;1
4.068689356;6.689145167;1
0.259043662;10.07458417;1
-2.209306011;2.652635822;1
-2.758209486;5.267564993;1
3.372443831;1.392111035;1
-2.670135483;4.631635564;1
8.593942062;-0.068298571;1
-2.114590405;4.619601049;1
2.484178271;3.875552013;1
6.645672097;0.261526506;1
4.124877871;1.443264741;1
5.538642146;0.659295593;1
2.682272822;7.650413893;1
2.994456209;-1.205267575;1
0.815312695;6.960981983;1
-2.211088771;3.713054579;1
2.195059743;5.598535189;1
-0.698486735;2.694605989;1
1.398601946;-1.548132468;1
1.691194006;-0.066201146;1
2.247078596;1.547833534;1
3.104536602;0.151312998;1
7.487625141;0.125713885;1
7.244159592;7.174909239;1
-0.566500696;4.200172119;1
3.188290637;-4.507395369;1
-1.733489428;3.754460198;1
2.723479256;2.199777004;1
-0.928013539;4.86011078;1
-3.888822893;1.989905751;1
0.251396863;2.687116296;1
2.450384646;0.20799708;1
2.004367175;4.943400162;1
0.891712396;0.32651924;1
0.67839726;-5.703182371;1
-0.639336867;5.013888264;1
0.598292634;0.237383208;1
-0.275217125;-2.117981548;1
1.894784299;2.553250719;1
5.289509376;0.145525679;1
2.105479523;3.70888622;1
5.793392715;3.628071505;1
7.474919639;1.457886289;1
-1.929034554;6.123632828;1
1.631479657;0.13323615;1
12.94425282;2.962256245;1
5.074770191;4.96268109;1
-0.219883502;-3.679631986;1
3.517813211;4.687293276;1
