x1;x2;clase
0.522656941;0.703339038;0
-0.404617105;-0.035857569;0
0.36941748;-0.451376998;0
-0.321123197;0.12093038;0
-0.083366741;0.504385875;0
0.328238328;-0.017244433;0
-0.19073473;-0.264280821;0
-0.902643353;0.052951274;0
0.240062621;0.308847054;0
-0.302820387;0.485840881;0
-0.935452831;-0.512789992;0
0.036026302;-0.792914307;0
-0.274342086;0.367269487;0
-0.441955022;0.545292537;0
-0.09987552;0.329864778;0
0.592595599;-0.157198501;0
0.264919534;0.32000348;0
-0.739968714;-0.282283297;0
0.457102525;-0.572965822;0
0.176218479;-0.528570618;0
-1.095414314;-0.531699004;0
0.331264923;0.529398885;0
0.074396267;-0.66149778;0
-0.234648837;-0.055923576;0
-0.243881299;1.435344273;0
-0.5555184;-0.155338091;0
0.870623285;-0.45618696;0
0.259084035;0.48952053;0
-0.152405993;0.647275063;0
-0.701396656;0.227111794;0
-0.191558477;0.441115149;0
-0.013957431;-0.257962299;0
-0.619215875;-1.490079458;0
0.179163661;0.47291942;0
0.432911937;-0.391911432;0
0.637749098;-0.178118414;0
0.215715302;-0.426804792;0
0.505941205;0.535155363;0
-0.215074817;-0.243952653;0
-0.509080123;0.328835077;0
-0.340036943;1.079697927;0
0.479257934;0.517648027;0
-1.10664684;0.15421628;0
-0.133535116;-0.031274922;0
0.793833389;-0.103861224;0
-0.442027169;0.543588049;0
-0.608882439;-0.666467177;0
-0.371492051;-0.214069241;0
-0.603102481;-0.215582356;0
0.63550592;-0.743420515;0
0.136935574;-0.371824681;0
-0.900657503;-0.318384464;0
-0.350990179;-0.169936867;0
-0.093171806;-0.299851727;0
-0.280495786;-0.486146076;0
-0.254980935;-0.83581413;0
0.532672363;-0.113590174;0
-0.485889558;-0.345048916;0
-0.031835316;0.074647729;0
-0.052593045;0.037500742;0
-0.398969445;1.030788313;0
-0.286684592;-0.215042339;0
1.575518118;-0.163048027;0
1.203432297;-0.025426796;0
0.120488984;-0.468995608;0
0.064577001;0.804210369;0
0.514103444;-0.10112852;0
-0.315139502;0.459433442;0
-0.060819633;0.148550519;0
0.103812453;0.1054373;0
0.263458538;0.72997291;0
0.534019823;0.379848787;0
0.122007252;-0.365608773;0
0.03521252;0.71886642;0
-0.113009122;-0.276162191;0
-0.968422567;0.136988174;0
-0.184920146;-0.863158945;0
-0.889573181;-0.606308409;0
-0.434082958;0.087837473;0
0.429948458;-0.558373456;0
0.127113597;0.357534299;0
0.235608262;-0.590692634;0
-0.23947788;0.87363263;0
0.053720191;0.490657251;0
-0.654117278;-1.122392867;0
-0.062735582;0.09160361;0
0.382706186;-0.250512285;0
0.96688587;-0.540659066;0
1.01449248;-0.228981913;0
0.47458567;1.114613397;0
-0.62525518;1.833522179;1
5.85883411;3.09409176;1
0.692709936;0.269549912;1
2.316811417;6.267029823;1
5.755176043;4.335881415;1
0.166525173;3.967772778;1
1.580870679;0.872448799;1
-0.757597173;2.361243765;1
1.51066595;4.011653686;1
0.842816692;1.726739615;1
-1.094247495;4.328698022;1
7.652894749;1.771930143;1
-2.430532767;-1.012834166;1
2.5136582;0.167080393;1
3.103715383;-0.256036024;1
3.58641695;3.885946136;1
-0.017478253;-2.189148204;1
1.695511043;1.186328323;1
2.511815304;4.381436527;1
1.675936279;3.316213252;1
5.971951936;2.536977339;1
-0.439637394;0.175892469;1
7.379783585;1.402008841;1
2.047609758;-1.63815558;1
3.609128028;1.640051494;1
-0.706027705;1.10498883;1
0.916778534;1.137546113;1
1.218977041;-0.64147393;1
2.159177078;-1.028873432;1
4.794640443;1.346000185;1
5.205113451;2.669964419;1
-1.064527671;1.923602812;1
7.775702454;0.720938957;1
2.190135451;0.079014793;1
-2.516744285;1.85660008;1
5.603042066;4.453525316;1
6.03947047;5.892915638;1
0.925296005;3.524259624;1
3.350091112;-0.571138806;1
-0.563621721;3.106620316;1
5.987565821;2.63575683;1
0.594687742;-0.732507329;1
2.855953494;-0.833990063;1
4.282030688;1.946824132;1
1.115394071;-4.471929316;1
-3.169699882;0.790175647;1
-2.580499309;5.843889844;1
1.659955442;-2.178442799;1
1.660698405;5.563129501;1
3.403410132;1.551281961;1
2.070845529;5.393993787;1
2.716018638;2.29035972;1
-5.532272359;1.664094095;1
0.522269777;4.854475738;1
1.453938377;3.722002278;1
5.059327706;-0.256712794;1
0.528167852;2.418050797;1
4.910365799;0.866849908;1
-1.157894505;6.689108231;1
1.447362145;5.086152833;1
-1.643007605;7.958345413;1
-1.285217739;-1.201771008;1
3.201418449;1.049294534;1
1.64714003;1.527606201;1
3.170326892;1.495276726;1
5.432340197;4.278683221;1
5.756887072;-0.417130667;1
6.1783011;2.236189946;1
1.767561739;2.587527564;1
5.153896499;2.143150779;1
-4.061014967;0.229227553;1
3.441173989;-2.508253655;1
3.495829207;1.148383687;1
4.402481923;4.702662064;1
1.020241858;0.059007787;1
3.328269348;4.767722636;1
6.807753954;-2.496724608;1
5.332491535;2.809996372;1
1.251704525;4.532053621;1
3.15063099;7.422417354;1
2.640354194;6.396181353;1
3.34986235;4.150854955;1
0.20387233;1.87683454;1
3.108719293;-1.389698916;1
2.861763026;3.438685009;1
4.909267606;0.016878201;1
1.623884528;3.326792612;1
1.98266211;7.404916737;1
2.472648464;4.631454768;1
2.436771004;2.024373336;1
