x1;x2;clase
0.522656941;0.703339038;0
-0.404617105;-0.035857569;0
0.36941748;-0.451376998;0
-0.321123197;0.12093038;0
-0.083366741;0.504385875;0
0.328238328;-0.017244433;0
-0.19073473;-0.264280821;0
-0.902643353;0.052951274;0
0.240062621;0.308847054;0
-0.302820387;0.485840881;0
-0.935452831;-0.512789992;0
0.036026302;-0.792914307;0
-0.274342086;0.367269487;0
-0.441955022;0.545292537;0
-0.09987552;0.329864778;0
0.592595599;-0.157198501;0
0.264919534;0.32000348;0
-0.739968714;-0.282283297;0
0.457102525;-0.572965822;0
0.176218479;-0.528570618;0
-1.095414314;-0.531699004;0
0.331264923;0.529398885;0
0.074396267;-0.66149778;0
-0.234648837;-0.055923576;0
-0.243881299;1.435344273;0
-0.5555184;-0.155338091;0
0.870623285;-0.45618696;0
0.259084035;0.48952053;0
-0.152405993;0.647275063;0
-0.701396656;0.227111794;0
-0.191558477;0.441115149;0
-0.013957431;-0.257962299;0
-0.619215875;-1.490079458;0
0.179163661;0.47291942;0
0.432911937;-0.391911432;0
0.637749098;-0.178118414;0
0.215715302;-0.426804792;0
0.505941205;0.535155363;0
-0.215074817;-0.243952653;0
-0.509080123;0.328835077;0
-0.340036943;1.079697927;0
0.479257934;0.517648027;0
-1.10664684;0.15421628;0
-0.133535116;-0.031274922;0
0.793833389;-0.103861224;0
-0.442027169;0.543588049;0
-0.608882439;-0.666467177;0
-0.371492051;-0.214069241;0
-0.603102481;-0.215582356;0
0.63550592;-0.743420515;0
0.136935574;-0.371824681;0
-0.900657503;-0.318384464;0
-0.350990179;-0.169936867;0
-0.093171806;-0.299851727;0
-0.280495786;-0.486146076;0
-0.254980935;-0.83581413;0
0.532672363;-0.113590174;0
-0.485889558;-0.345048916;0
-0.031835316;0.074647729;0
-0.052593045;0.037500742;0
-0.398969445;1.030788313;0
-0.286684592;-0.215042339;0
1.575518118;-0.163048027;0
1.203432297;-0.025426796;0
0.120488984;-0.468995608;0
0.064577001;0.804210369;0
0.514103444;-0.10112852;0
-0.315139502;0.459433442;0
-0.060819633;0.148550519;0
0.103812453;0.1054373;0
0.263458538;0.72997291;0
0.534019823;0.379848787;0
0.122007252;-0.365608773;0
0.03521252;0.71886642;0
-0.113009122;-0.276162191;0
-0.968422567;0.136988174;0
-0.184920146;-0.863158945;0
-0.889573181;-0.606308409;0
-0.434082958;0.087837473;0
0.429948458;-0.558373456;0
0.127113597;0.357534299;0
0.235608262;-0.590692634;0
-0.23947788;0.87363263;0
0.053720191;0.490657251;0
-0.654117278;-1.122392867;0
-0.062735582;0.09160361;0
0.382706186;-0.250512285;0
0.96688587;-0.540659066;0
1.01449248;-0.228981913;0
0.47458567;1.114613397;0
0.342877281;2.45761945;1
2.680268786;4.550808975;1
2.930517068;2.180598711;1
3.072742228;2.095719513;1
0.274467986;3.835022467;1
1.16147592;-0.717539928;1
0.731553986;-1.021764571;1
0.963178019;0.37039571;1
4.001408184;5.790449129;1
6.180310126;5.420921338;1
1.957891133;3.782564957;1
1.585226725;1.245395852;1
0.704003911;-0.494454886;1
1.071776311;0.721871822;1
-0.550350487;1.527092829;1
3.519551647;1.900210787;1
-0.528539964;0.735910669;1
-0.013479907;0.343732868;1
0.218704081;-1.093362093;1
4.336327831;0.807782067;1
5.717191199;0.518389031;1
4.658290279;5.08530626;1
1.974760139;3.146747746;1
-2.249087045;0.687364292;1
-0.098216831;0.374313188;1
0.431651206;3.085521996;1
4.47905816;2.005886844;1
-0.157755126;0.444550229;1
3.92028288;0.207848174;1
2.098162733;3.570486894;1
1.468035182;3.099476111;1
0.806741592;4.228002187;1
2.95516496;3.626363524;1
1.663919964;1.88030186;1
-1.347391546;2.678583168;1
3.47425814;-0.820381206;1
4.733590544;4.447300485;1
0.006947418;1.712801743;1
3.342417623;2.460790394;1
-1.270154789;-3.966125678;1
2.535864738;7.462916001;1
1.184597635;1.946541223;1
4.570396656;1.231679411;1
4.177714807;2.987847986;1
1.922976265;0.987914209;1
0.297566293;0.685218994;1
1.172839355;0.412259052;1
-1.305236464;2.587065902;1
4.470139355;2.586300295;1
4.567494944;-0.080639281;1
2.790391172;-3.563363629;1
4.552634793;1.542002209;1
2.894179756;1.669766456;1
2.958057241;3.07726633;1
0.528997349;-1.261865468;1
0.681037108;4.358931195;1
3.521067041;2.507947693;1
-1.456377162;-1.079179531;1
0.931910925;1.298568728;1
-1.127646822;-1.638078311;1
-0.084051901;2.197660267;1
2.099293298;3.202795546;1
4.762689915;0.034067053;1
1.485370823;1.062564358;1
1.983721162;1.959631487;1
-0.34495947;1.93320225;1
0.784269128;0.986624057;1
0.941442043;1.341464948;1
0.739938559;-0.600410327;1
-0.129102809;3.976304417;1
1.127015186;2.306895722;1
3.845882981;0.995819944;1
1.643576214;1.848530985;1
3.791912768;1.041293173;1
4.046616441;3.18758394;1
3.125722481;1.328237375;1
3.373500812;-1.179906777;1
6.078423056;2.632560915;1
0.506499257;3.036110752;1
6.79291663;1.528768375;1
-2.683999571;0.5127378;1
0.577077083;2.541312963;1
-1.93000169;1.67735476;1
2.553207892;1.0931888;1
1.35294754;2.875887947;1
0.662360233;2.078874048;1
3.261773578;2.503934427;1
2.165476978;2.031244774;1
3.904224801;4.018682094;1
-0.952970632;0.34609539;1
