x1;x2;clase
0.522656941;0.703339038;0
-0.404617105;-0.035857569;0
0.36941748;-0.451376998;0
-0.321123197;0.12093038;0
-0.083366741;0.504385875;0
0.328238328;-0.017244433;0
-0.19073473;-0.264280821;0
-0.902643353;0.052951274;0
0.240062621;0.308847054;0
-0.302820387;0.485840881;0
-0.935452831;-0.512789992;0
0.036026302;-0.792914307;0
-0.274342086;0.367269487;0
-0.441955022;0.545292537;0
-0.09987552;0.329864778;0
0.592595599;-0.157198501;0
0.264919534;0.32000348;0
-0.739968714;-0.282283297;0
0.457102525;-0.572965822;0
0.176218479;-0.528570618;0
-1.095414314;-0.531699004;0
0.331264923;0.529398885;0
0.074396267;-0.66149778;0
-0.234648837;-0.055923576;0
-0.243881299;1.435344273;0
-0.5555184;-0.155338091;0
0.870623285;-0.45618696;0
0.259084035;0.48952053;0
-0.152405993;0.647275063;0
-0.701396656;0.227111794;0
-0.191558477;0.441115149;0
-0.013957431;-0.257962299;0
-0.619215875;-1.490079458;0
0.179163661;0.47291942;0
0.432911937;-0.391911432;0
0.637749098;-0.178118414;0
0.215715302;-0.426804792;0
0.505941205;0.535155363;0
-0.215074817;-0.243952653;0
-0.509080123;0.328835077;0
-0.340036943;1.079697927;0
0.479257934;0.517648027;0
-1.10664684;0.15421628;0
-0.133535116;-0.031274922;0
0.793833389;-0.103861224;0
-0.442027169;0.543588049;0
-0.608882439;-0.666467177;0
-0.371492051;-0.214069241;0
-0.603102481;-0.215582356;0
0.63550592;-0.743420515;0
0.136935574;-0.371824681;0
-0.900657503;-0.318384464;0
-0.350990179;-0.169936867;0
-0.093171806;-0.299851727;0
-0.280495786;-0.486146076;0
-0.254980935;-0.83581413;0
0.532672363;-0.113590174;0
-0.485889558;-0.345048916;0
-0.031835316;0.074647729;0
-0.052593045;0.037500742;0
-0.398969445;1.030788313;0
-0.286684592;-0.215042339;0
1.575518118;-0.163048027;0
1.203432297;-0.025426796;0
0.120488984;-0.468995608;0
0.064577001;0.804210369;0
0.514103444;-0.10112852;0
-0.315139502;0.459433442;0
-0.060819633;0.148550519;0
0.103812453;0.1054373;0
0.263458538;0.72997291;0
0.534019823;0.379848787;0
0.122007252;-0.365608773;0
0.03521252;0.71886642;0
-0.113009122;-0.276162191;0
-0.968422567;0.136988174;0
-0.184920146;-0.863158945;0
-0.889573181;-0.606308409;0
-0.434082958;0.087837473;0
0.429948458;-0.558373456;0
0.127113597;0.357534299;0
0.235608262;-0.590692634;0
-0.23947788;0.87363263;0
0.053720191;0.490657251;0
-0.654117278;-1.122392867;0
-0.062735582;0.09160361;0
0.382706186;-0.250512285;0
0.96688587;-0.540659066;0
1.01449248;-0.228981913;0
0.47458567;1.114613397;0
3.503903297;0.580555188;1
1.087760758;2.019820336;1
1.636254956;3.004685497;1
3.137575155;2.580884274;1
1.854672176;3.160253789;1
1.659397325;0.36496833;1
2.348601707;0.547148044;1
3.306838066;4.268312468;1
3.301730282;2.297705212;1
2.805734613;1.891477236;1
3.475257983;0.786335276;1
0.655109228;1.08607924;1
1.492415983;0.96412577;1
2.782734437;2.302466123;1
0.399824288;0.713245196;1
0.498110807;2.169431791;1
1.369604777;1.026173881;1
0.629570082;2.343279794;1
1.892992022;1.406898288;1
1.12000494;2.427443498;1
1.570770814;0.259478902;1
1.894038512;0.418555553;1
2.084050015;2.551323895;1
2.669947678;3.045847407;1
2.726493418;2.342772679;1
1.889794838;3.153193954;1
3.275534739;1.130240065;1
2.234888805;1.609302687;1
3.13118692;2.847108625;1
1.287828397;3.338601577;1
1.593534429;2.125851511;1
1.452753195;1.286451196;1
4.464380434;3.313628386;1
1.731821254;2.128814605;1
0.632656843;1.727100909;1
3.37395511;1.74475031;1
1.127115923;2.471080431;1
4.384101772;1.264627339;1
1.910247654;0.51735322;1
0.435499507;3.196310103;1
0.932163681;0.995966112;1
1.996542083;2.571434633;1
-0.28788796;2.772673426;1
1.9263777;1.456042454;1
1.03943005;2.592612871;1
1.244782664;1.493204451;1
0.813157885;2.678676224;1
1.954185896;1.367106148;1
2.741131158;2.369517495;1
0.765581935;2.428163182;1
2.033422173;1.16609001;1
0.865981589;1.253040133;1
3.77193034;-0.193038466;1
2.25706202;1.142680614;1
2.559929305;1.369385758;1
1.851780341;3.185421296;1
1.392256937;0.060398677;1
3.456784187;3.453708273;1
0.863018207;0.426351933;1
2.587564906;1.566756303;1
3.512213547;0.942044598;1
3.41268101;2.414597211;1
2.539556932;0.886680206;1
1.857463284;0.132362364;1
2.557188368;1.800695879;1
2.976245257;2.196994554;1
-0.015086642;2.658201463;1
1.568137057;2.612162167;1
2.782435854;0.932321058;1
2.38445136;2.655746348;1
1.261898409;1.997142432;1
1.857517016;1.918749781;1
2.074908045;3.170572933;1
1.027478808;3.78525542;1
2.207410246;2.12818009;1
2.689992324;2.271466454;1
2.625155082;1.594184556;1
2.122927433;1.876003136;1
1.790009257;2.584528157;1
3.649150512;3.380512621;1
2.333242222;1.744407672;1
1.870018371;1.508565567;1
1.978542608;1.785155149;1
1.629752553;1.823568797;1
4.302458098;1.146462554;1
2.200280559;0.704638743;1
3.377648633;-0.815976526;1
4.119697519;2.015923116;1
1.657329136;3.342599425;1
1.183962699;3.80966229;1
