x1;x2;clase
0.522656941;0.703339038;0
-0.404617105;-0.035857569;0
0.36941748;-0.451376998;0
-0.321123197;0.12093038;0
-0.083366741;0.504385875;0
0.328238328;-0.017244433;0
-0.19073473;-0.264280821;0
-0.902643353;0.052951274;0
0.240062621;0.308847054;0
-0.302820387;0.485840881;0
-0.935452831;-0.512789992;0
0.036026302;-0.792914307;0
-0.274342086;0.367269487;0
-0.441955022;0.545292537;0
-0.09987552;0.329864778;0
0.592595599;-0.157198501;0
0.264919534;0.32000348;0
-0.739968714;-0.282283297;0
0.457102525;-0.572965822;0
0.176218479;-0.528570618;0
-1.095414314;-0.531699004;0
0.331264923;0.529398885;0
0.074396267;-0.66149778;0
-0.234648837;-0.055923576;0
-0.243881299;1.435344273;0
-0.5555184;-0.155338091;0
0.870623285;-0.45618696;0
0.259084035;0.48952053;0
-0.152405993;0.647275063;0
-0.701396656;0.227111794;0
-0.191558477;0.441115149;0
-0.013957431;-0.257962299;0
-0.619215875;-1.490079458;0
0.179163661;0.47291942;0
0.432911937;-0.391911432;0
0.637749098;-0.178118414;0
0.215715302;-0.426804792;0
0.505941205;0.535155363;0
-0.215074817;-0.243952653;0
-0.509080123;0.328835077;0
-0.340036943;1.079697927;0
0.479257934;0.517648027;0
-1.10664684;0.15421628;0
-0.133535116;-0.031274922;0
0.793833389;-0.103861224;0
-0.442027169;0.543588049;0
-0.608882439;-0.666467177;0
-0.371492051;-0.214069241;0
-0.603102481;-0.215582356;0
0.63550592;-0.743420515;0
0.136935574;-0.371824681;0
-0.900657503;-0.318384464;0
-0.350990179;-0.169936867;0
-0.093171806;-0.299851727;0
-0.280495786;-0.486146076;0
-0.254980935;-0.83581413;0
0.532672363;-0.113590174;0
-0.485889558;-0.345048916;0
-0.031835316;0.074647729;0
-0.052593045;0.037500742;0
-0.398969445;1.030788313;0
-0.286684592;-0.215042339;0
1.575518118;-0.163048027;0
1.203432297;-0.025426796;0
0.120488984;-0.468995608;0
0.064577001;0.804210369;0
0.514103444;-0.10112852;0
-0.315139502;0.459433442;0
-0.060819633;0.148550519;0
0.103812453;0.1054373;0
0.263458538;0.72997291;0
0.534019823;0.379848787;0
0.122007252;-0.365608773;0
0.03521252;0.71886642;0
-0.113009122;-0.276162191;0
-0.968422567;0.136988174;0
-0.184920146;-0.863158945;0
-0.889573181;-0.606308409;0
-0.434082958;0.087837473;0
0.429948458;-0.558373456;0
0.127113597;0.357534299;0
0.235608262;-0.590692634;0
-0.23947788;0.87363263;0
0.053720191;0.490657251;0
-0.654117278;-1.122392867;0
-0.062735582;0.09160361;0
0.382706186;-0.250512285;0
0.96688587;-0.540659066;0
1.01449248;-0.228981913;0
0.47458567;1.114613397;0
1.80117616;2.992588972;1
3.168372492;2.877320364;1
1.014358653;4.067851084;1
1.629519051;1.223002619;1
3.58945767;2.04549037;1
1.542057239;1.164578525;1
-0.61780531;1.926422138;1
1.555683735;1.089503685;1
4.980317405;2.150436636;1
2.956556859;6.638852234;1
0.830022036;1.563491969;1
2.122205837;3.358053568;1
3.792443961;-0.837873439;1
1.734317173;0.763709372;1
2.636982165;3.069039062;1
2.000170831;1.705363477;1
0.895522802;1.112527144;1
2.396952706;1.752707117;1
3.063928961;4.005801487;1
0.693591561;2.115100396;1
3.902137216;1.227991094;1
2.396840137;1.810443193;1
3.480219018;0.148758008;1
2.156945422;1.824502481;1
2.530949371;0.035999688;1
3.125764215;0.160830943;1
1.71719507;-0.369380459;1
-0.699484189;1.207059939;1
1.198467176;2.95499312;1
0.336647822;-0.317186957;1
0.436600338;3.117703234;1
2.375348325;3.311193974;1
-0.754159815;0.628990014;1
2.543670983;1.804379852;1
1.612756496;-0.227953124;1
1.266494495;1.393678733;1
2.115874493;3.885136186;1
4.062711244;2.699473233;1
3.331427354;0.483822044;1
1.856395274;2.323825127;1
2.634387837;1.707581926;1
1.052295768;1.771855414;1
-0.480194387;0.444141662;1
1.031336501;3.288647184;1
1.648086474;4.662593438;1
3.120233676;2.440402754;1
3.852661643;4.58920617;1
0.456013123;2.232366521;1
0.464671748;4.697015744;1
0.565264763;0.056245015;1
3.158122392;1.586376974;1
3.261450116;1.103847799;1
3.591027341;2.235361422;1
2.586182951;1.229170297;1
1.083139341;2.852061527;1
-0.407871419;4.384378608;1
-0.501400974;0.56525451;1
2.726694189;1.829340105;1
4.376559097;2.480120185;1
2.122402855;-1.84237319;1
0.205761517;1.627396764;1
2.004894323;2.480682524;1
0.711232888;0.669568983;1
3.175820761;0.23255243;1
3.353883497;0.411154542;1
0.398536126;3.273726212;1
2.379132946;3.428609608;1
1.140689812;0.612262475;1
3.833071413;3.919713777;1
1.487635631;-1.574132659;1
3.778112626;2.532209943;1
3.191215611;1.424315763;1
1.36358805;2.045396829;1
2.863799013;3.959919129;1
1.358792302;1.345463659;1
1.439697799;1.787708352;1
1.745330414;0.081412309;1
2.045789523;1.308714581;1
1.840279524;3.363226118;1
4.15897213;0.996314721;1
1.608567874;2.227448482;1
4.070423222;3.067823918;1
1.233709645;1.787975956;1
3.232737912;3.430620002;1
4.338925568;3.265740165;1
-0.148774123;3.636142484;1
1.288441368;2.458420289;1
2.167106118;0.690616954;1
2.944429928;2.120471362;1
2.883249995;4.16705565;1
